Date,direction,strategy,entry,risk,action,confidence,future_ret
2014-06-06,uptrend,sell_premium,good_entry,extreme,avoid,0.927,0.0414
2014-06-09,downtrend,overbought_avoid,neutral_entry,extreme,avoid,0.95,-0.0404
2014-06-10,downtrend,sell_premium,bad_entry,extreme,avoid,0.56,-0.018
2014-06-11,sideways,sell_premium,bad_entry,extreme,avoid,0.23,0.0015
2014-06-12,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0385
2014-06-13,sideways,sell_premium,neutral_entry,extreme,avoid,0.365,-0.0082
2014-06-16,sideways,sell_premium,neutral_entry,extreme,avoid,0.161,-0.003
2014-06-17,sideways,sell_premium,bad_entry,extreme,avoid,0.265,-0.0082
2014-06-18,downtrend,sell_premium,bad_entry,extreme,avoid,0.331,-0.0116
2014-06-19,uptrend,sell_premium,good_entry,extreme,avoid,0.306,0.0103
2014-06-20,uptrend,sell_premium,neutral_entry,extreme,avoid,0.742,0.0321
2014-06-23,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0594
2014-06-24,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0574
2014-06-25,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0672
2014-06-26,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.06
2014-06-27,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.056
2014-06-30,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0492
2014-07-01,downtrend,sell_premium,good_entry,extreme,avoid,0.421,-0.0161
2014-07-02,downtrend,sell_premium,good_entry,extreme,avoid,0.922,-0.0361
2014-07-03,downtrend,sell_premium,bad_entry,extreme,avoid,0.62,-0.021
2014-07-04,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0798
2014-07-07,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0828
2014-07-08,downtrend,sell_premium,bad_entry,extreme,avoid,0.577,-0.0189
2014-07-09,sideways,sell_premium,bad_entry,extreme,avoid,0.107,0.0004
2014-07-10,sideways,sell_premium,bad_entry,extreme,avoid,0.267,0.0084
2014-07-11,uptrend,sell_premium,good_entry,extreme,avoid,0.763,0.0332
2014-07-14,uptrend,sell_premium,good_entry,extreme,avoid,0.54,0.022
2014-07-15,sideways,neutral,good_entry,extreme,avoid,0.202,0.0044
2014-07-16,sideways,neutral,neutral_entry,extreme,avoid,0.182,0.0004
2014-07-17,downtrend,neutral,bad_entry,extreme,avoid,0.781,-0.0292
2014-07-18,downtrend,bull_trend,neutral_entry,extreme,avoid,0.582,-0.0168
2014-07-21,downtrend,bull_trend,bad_entry,extreme,avoid,0.841,-0.027
2014-07-22,sideways,neutral,neutral_entry,extreme,avoid,0.455,-0.0077
2014-07-23,downtrend,bull_trend,bad_entry,extreme,avoid,0.77,-0.0235
2014-07-24,downtrend,neutral,neutral_entry,extreme,avoid,0.95,-0.036
2014-07-25,downtrend,neutral,bad_entry,extreme,avoid,0.549,-0.0174
2014-07-28,sideways,neutral,bad_entry,extreme,avoid,0.413,-0.0056
2014-07-30,sideways,neutral,bad_entry,extreme,avoid,0.397,-0.0048
2014-07-31,uptrend,neutral,neutral_entry,extreme,avoid,0.51,0.0105
2014-08-01,uptrend,neutral,bad_entry,extreme,avoid,0.724,0.0162
2014-08-04,sideways,neutral,good_entry,extreme,avoid,0.375,-0.0038
2014-08-05,sideways,neutral,neutral_entry,extreme,avoid,0.33,-0.0015
2014-08-06,downtrend,neutral,bad_entry,high,reduce_exposure,0.561,-0.0131
2014-08-07,sideways,bull_trend,bad_entry,high,hold,0.493,-0.0097
2014-08-08,uptrend,neutral,neutral_entry,high,reduce_exposure,0.74,0.022
2014-08-11,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0349
2014-08-12,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0367
2014-08-13,uptrend,neutral,good_entry,extreme,avoid,0.927,0.0314
2014-08-14,sideways,neutral,good_entry,high,hold,0.443,0.0071
2014-08-18,downtrend,bull_trend,good_entry,high,reduce_exposure,0.649,-0.0174
2014-08-19,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.95,-0.0406
2014-08-20,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.95,-0.0554
2014-08-21,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.95,-0.0531
2014-08-22,downtrend,neutral,bad_entry,high,reduce_exposure,0.661,-0.013
2014-08-25,sideways,neutral,good_entry,high,hold,0.308,0.0004
2014-08-26,uptrend,neutral,bad_entry,high,reduce_exposure,0.667,0.0134
2014-08-27,uptrend,neutral,bad_entry,high,reduce_exposure,0.95,0.0462
2014-08-28,uptrend,neutral,bad_entry,high,reduce_exposure,0.95,0.051
2014-09-01,uptrend,neutral,good_entry,high,reduce_exposure,0.606,0.0153
2014-09-02,uptrend,neutral,good_entry,high,reduce_exposure,0.736,0.0218
2014-09-03,uptrend,neutral,good_entry,high,reduce_exposure,0.95,0.0358
2014-09-04,uptrend,bull_trend,neutral_entry,high,reduce_exposure,0.95,0.0276
2014-09-05,sideways,bull_trend,good_entry,high,hold,0.504,0.0052
2014-09-08,uptrend,bull_trend,good_entry,high,reduce_exposure,0.948,0.0274
2014-09-09,uptrend,bull_trend,good_entry,high,reduce_exposure,0.683,0.0142
2014-09-10,sideways,bull_trend,neutral_entry,high,hold,0.4,0.0
2014-09-11,sideways,bull_trend,bad_entry,high,hold,0.589,-0.0094
2014-09-12,uptrend,bull_trend,neutral_entry,high,reduce_exposure,0.652,0.0126
2014-09-15,sideways,bull_trend,neutral_entry,high,hold,0.437,0.0018
2014-09-16,sideways,bull_trend,neutral_entry,high,hold,0.481,0.004
2014-09-17,sideways,neutral,neutral_entry,high,hold,0.344,-0.0022
2014-09-18,sideways,neutral,neutral_entry,high,hold,0.381,-0.004
2014-09-19,sideways,bull_trend,neutral_entry,high,hold,0.422,0.0011
2014-09-22,uptrend,bull_trend,neutral_entry,high,reduce_exposure,0.772,0.0186
2014-09-23,sideways,bull_trend,neutral_entry,high,hold,0.583,-0.0092
2014-09-24,sideways,bull_trend,good_entry,high,hold,0.404,0.0007
2014-09-25,sideways,bull_trend,neutral_entry,high,hold,0.547,0.0092
2014-09-26,sideways,neutral,neutral_entry,high,hold,0.446,0.0066
2014-09-29,downtrend,neutral,bad_entry,high,reduce_exposure,0.443,-0.0107
2014-09-30,sideways,sell_premium,good_entry,high,hold,0.318,0.0059
2014-10-01,sideways,sell_premium,good_entry,high,hold,0.262,-0.0081
2014-10-07,sideways,sell_premium,bad_entry,high,hold,0.275,-0.0087
2014-10-08,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.368,-0.0134
2014-10-09,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.794,-0.0297
2014-10-10,downtrend,sell_premium,neutral_entry,high,reduce_exposure,0.387,-0.0143
2014-10-13,sideways,sell_premium,neutral_entry,high,hold,0.137,0.0019
2014-10-14,uptrend,sell_premium,bad_entry,high,reduce_exposure,0.673,0.0287
2014-10-15,uptrend,mean_reversion,neutral_entry,medium,buy,0.651,0.0276
2014-10-16,uptrend,oversold_watch,bad_entry,extreme,avoid,0.95,0.0605
2014-10-17,uptrend,neutral,bad_entry,high,reduce_exposure,0.95,0.0626
2014-10-20,uptrend,neutral,good_entry,high,reduce_exposure,0.95,0.0551
2014-10-21,uptrend,overbought_avoid,good_entry,extreme,avoid,0.943,0.0322
2014-10-22,uptrend,bull_trend,good_entry,high,reduce_exposure,0.95,0.0429
2014-10-27,uptrend,overbought_avoid,good_entry,extreme,avoid,0.794,0.0197
2014-10-28,sideways,overbought_avoid,good_entry,extreme,avoid,0.407,-0.0004
2014-10-29,uptrend,bull_trend,good_entry,high,reduce_exposure,0.73,0.0165
2014-10-30,uptrend,overbought_avoid,bad_entry,extreme,avoid,0.905,0.0253
2014-10-31,uptrend,overbought_avoid,neutral_entry,extreme,avoid,0.554,0.0127
2014-11-03,downtrend,overbought_avoid,good_entry,high,reduce_exposure,0.562,-0.0131
2014-11-05,uptrend,neutral,good_entry,high,reduce_exposure,0.609,0.0154
2014-11-07,sideways,neutral,bad_entry,high,hold,0.41,-0.0055
2014-11-10,sideways,overbought_avoid,bad_entry,extreme,avoid,0.444,-0.0091
2014-11-11,sideways,overbought_avoid,bad_entry,extreme,avoid,0.267,0.0047
2014-11-12,uptrend,sell_premium,good_entry,extreme,avoid,0.718,0.0259
2014-11-13,uptrend,sell_premium,good_entry,extreme,avoid,0.407,0.0104
2014-11-14,uptrend,sell_premium,good_entry,extreme,avoid,0.54,0.017
2014-11-17,downtrend,sell_premium,neutral_entry,extreme,avoid,0.786,-0.0293
2014-11-18,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0624
2014-11-19,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0511
2014-11-20,downtrend,sell_premium,bad_entry,extreme,avoid,0.839,-0.0369
2014-11-21,downtrend,sell_premium,bad_entry,extreme,avoid,0.625,-0.0263
2014-11-24,downtrend,sell_premium,bad_entry,extreme,avoid,0.676,-0.0288
2014-11-25,sideways,oversold_watch,bad_entry,extreme,avoid,0.351,-0.0075
2014-11-26,downtrend,oversold_watch,neutral_entry,extreme,avoid,0.48,-0.014
2014-11-27,downtrend,sell_premium,bad_entry,extreme,avoid,0.704,-0.0302
2014-11-28,downtrend,neutral,bad_entry,extreme,avoid,0.95,-0.0417
2014-12-01,downtrend,neutral,good_entry,extreme,avoid,0.708,-0.0181
2014-12-02,downtrend,neutral,good_entry,extreme,avoid,0.849,-0.0225
2014-12-03,sideways,neutral,good_entry,extreme,avoid,0.407,0.0004
2014-12-04,sideways,neutral,good_entry,extreme,avoid,0.481,-0.004
2014-12-05,downtrend,neutral,neutral_entry,high,reduce_exposure,0.585,-0.0143
2014-12-08,downtrend,oversold_watch,neutral_entry,high,reduce_exposure,0.506,-0.0103
2014-12-09,downtrend,oversold_watch,neutral_entry,high,reduce_exposure,0.582,-0.0141
2014-12-10,downtrend,neutral,good_entry,high,reduce_exposure,0.95,-0.0455
2014-12-11,downtrend,neutral,good_entry,high,reduce_exposure,0.94,-0.032
2014-12-12,sideways,bear_trend,good_entry,high,hold,0.548,0.0074
2014-12-15,uptrend,bear_trend,good_entry,high,reduce_exposure,0.757,0.0179
2014-12-16,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.95,0.0451
2014-12-17,uptrend,oversold_watch,bad_entry,high,reduce_exposure,0.95,0.0405
2014-12-18,uptrend,oversold_watch,bad_entry,high,reduce_exposure,0.95,0.0418
2014-12-19,sideways,bear_trend,neutral_entry,high,hold,0.577,0.0088
2014-12-22,sideways,neutral,neutral_entry,high,hold,0.517,0.0058
2014-12-23,sideways,neutral,bad_entry,high,hold,0.551,-0.0076
2014-12-24,sideways,bear_trend,bad_entry,high,hold,0.417,0.0059
2014-12-26,uptrend,neutral,neutral_entry,extreme,avoid,0.541,0.012
2014-12-29,uptrend,neutral,neutral_entry,high,reduce_exposure,0.577,0.0139
2014-12-30,downtrend,neutral,neutral_entry,high,reduce_exposure,0.569,-0.0134
2014-12-31,sideways,neutral,neutral_entry,high,hold,0.436,-0.0018
2015-01-01,sideways,neutral,good_entry,high,hold,0.482,0.0091
2015-01-02,sideways,neutral,neutral_entry,high,hold,0.443,-0.0022
2015-01-05,downtrend,neutral,neutral_entry,high,reduce_exposure,0.746,-0.0173
2015-01-06,sideways,bear_trend,bad_entry,high,hold,0.307,0.0004
2015-01-07,downtrend,neutral,good_entry,high,reduce_exposure,0.547,-0.0123
2015-01-08,uptrend,neutral,bad_entry,high,reduce_exposure,0.95,0.0332
2015-01-09,uptrend,neutral,bad_entry,high,reduce_exposure,0.95,0.0643
2015-01-12,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.95,0.0832
2015-01-13,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.95,0.085
2015-01-14,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.95,0.0798
2015-01-15,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0378
2015-01-16,uptrend,overbought_avoid,neutral_entry,extreme,avoid,0.599,0.0149
2015-01-19,uptrend,overbought_avoid,neutral_entry,extreme,avoid,0.544,0.0142
2015-01-20,uptrend,overbought_avoid,good_entry,extreme,avoid,0.505,0.0139
2015-01-21,uptrend,neutral,good_entry,extreme,avoid,0.451,0.0129
2015-01-22,sideways,neutral,neutral_entry,extreme,avoid,0.209,-0.0024
2015-01-23,downtrend,neutral,neutral_entry,extreme,avoid,0.365,-0.0114
2015-01-27,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.467,-0.0183
2015-01-28,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.528,-0.0214
2015-01-29,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.792,-0.0346
2015-01-30,downtrend,sell_premium,bad_entry,extreme,avoid,0.715,-0.0307
2015-02-02,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0433
2015-02-03,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.385,-0.0143
2015-02-04,sideways,overbought_avoid,bad_entry,extreme,avoid,0.1,-0.0034
2015-02-05,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0459
2015-02-06,uptrend,sell_premium,good_entry,high,reduce_exposure,0.95,0.0561
2015-02-09,uptrend,oversold_watch,bad_entry,high,reduce_exposure,0.95,0.0799
2015-02-10,uptrend,sell_premium,good_entry,high,reduce_exposure,0.95,0.0665
2015-02-11,uptrend,sell_premium,good_entry,high,reduce_exposure,0.95,0.0587
2015-02-12,uptrend,sell_premium,good_entry,high,reduce_exposure,0.499,0.02
2015-02-13,uptrend,sell_premium,good_entry,high,reduce_exposure,0.781,0.029
2015-02-16,uptrend,sell_premium,neutral_entry,high,reduce_exposure,0.724,0.0262
2015-02-18,sideways,overbought_avoid,neutral_entry,extreme,avoid,0.226,-0.0013
2015-02-19,downtrend,neutral,good_entry,extreme,avoid,0.414,-0.01
2015-02-20,uptrend,neutral,good_entry,high,reduce_exposure,0.752,0.0251
2015-02-23,sideways,neutral,bad_entry,extreme,avoid,0.38,0.0051
2015-02-24,sideways,neutral,neutral_entry,high,hold,0.473,-0.0077
2015-02-25,sideways,bull_trend,good_entry,extreme,avoid,0.382,-0.0006
2015-02-26,uptrend,bull_trend,good_entry,extreme,avoid,0.684,0.0157
2015-02-27,downtrend,neutral,bad_entry,extreme,avoid,0.95,-0.0393
2015-03-02,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0481
2015-03-03,downtrend,neutral,bad_entry,extreme,avoid,0.95,-0.0449
2015-03-04,downtrend,bull_trend,bad_entry,extreme,avoid,0.781,-0.0267
2015-03-05,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.0509
2015-03-09,downtrend,neutral,neutral_entry,extreme,avoid,0.766,-0.0233
2015-03-10,sideways,neutral,bad_entry,extreme,avoid,0.414,-0.0057
2015-03-11,sideways,neutral,neutral_entry,extreme,avoid,0.469,-0.0085
2015-03-12,downtrend,neutral,bad_entry,extreme,avoid,0.774,-0.0237
2015-03-13,uptrend,neutral,neutral_entry,extreme,avoid,0.618,0.0109
2015-03-16,uptrend,neutral,neutral_entry,extreme,avoid,0.734,0.0167
2015-03-17,sideways,neutral,neutral_entry,extreme,avoid,0.341,0.002
2015-03-18,sideways,neutral,bad_entry,extreme,avoid,0.42,-0.001
2015-03-19,sideways,neutral,bad_entry,extreme,avoid,0.537,-0.0068
2015-03-20,downtrend,neutral,bad_entry,high,reduce_exposure,0.666,-0.0233
2015-03-23,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.863,-0.0281
2015-03-24,downtrend,neutral,bad_entry,extreme,avoid,0.665,-0.0182
2015-03-25,sideways,neutral,good_entry,high,hold,0.407,-0.0003
2015-03-26,uptrend,neutral,neutral_entry,extreme,avoid,0.693,0.0196
2015-03-27,uptrend,neutral,bad_entry,high,reduce_exposure,0.842,0.0221
2015-03-30,uptrend,neutral,bad_entry,high,reduce_exposure,0.717,0.0159
2015-03-31,uptrend,neutral,bad_entry,high,reduce_exposure,0.95,0.0396
2015-04-01,uptrend,neutral,neutral_entry,high,reduce_exposure,0.95,0.0427
2015-04-06,uptrend,bull_trend,good_entry,high,reduce_exposure,0.95,0.0433
2015-04-07,uptrend,bull_trend,good_entry,high,reduce_exposure,0.787,0.0243
2015-04-08,uptrend,neutral,good_entry,high,reduce_exposure,0.862,0.0231
2015-04-09,sideways,overbought_avoid,neutral_entry,extreme,avoid,0.519,-0.006
2015-04-10,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.78,-0.019
2015-04-13,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0356
2015-04-15,downtrend,neutral,bad_entry,high,reduce_exposure,0.898,-0.0297
2015-04-16,downtrend,neutral,bad_entry,high,reduce_exposure,0.797,-0.0269
2015-04-17,downtrend,neutral,bad_entry,high,reduce_exposure,0.772,-0.0283
2015-04-20,downtrend,mean_reversion,bad_entry,high,reduce_exposure,0.848,-0.0324
2015-04-21,downtrend,mean_reversion,bad_entry,high,reduce_exposure,0.791,-0.0296
2015-04-22,downtrend,mean_reversion,good_entry,high,reduce_exposure,0.744,-0.0272
2015-04-23,downtrend,mean_reversion,good_entry,high,reduce_exposure,0.807,-0.0303
2015-04-24,downtrend,mean_reversion,good_entry,high,reduce_exposure,0.433,-0.0117
2015-04-27,downtrend,mean_reversion,good_entry,high,reduce_exposure,0.448,-0.0124
2015-04-28,downtrend,mean_reversion,neutral_entry,extreme,avoid,0.733,-0.0267
2015-04-29,downtrend,mean_reversion,neutral_entry,extreme,avoid,0.584,-0.0192
2015-04-30,downtrend,oversold_watch,good_entry,extreme,avoid,0.409,-0.0155
2015-05-04,sideways,oversold_watch,good_entry,extreme,avoid,0.283,-0.008
2015-05-05,downtrend,oversold_watch,good_entry,extreme,avoid,0.764,-0.0269
2015-05-06,sideways,oversold_watch,bad_entry,extreme,avoid,0.336,0.0018
2015-05-07,sideways,oversold_watch,neutral_entry,high,hold,0.428,-0.0064
2015-05-08,sideways,oversold_watch,neutral_entry,high,hold,0.307,0.0004
2015-05-11,downtrend,neutral,good_entry,high,reduce_exposure,0.713,-0.0206
2015-05-12,sideways,neutral,neutral_entry,high,hold,0.379,-0.0039
2015-05-13,sideways,bear_trend,neutral_entry,high,hold,0.407,-0.0004
2015-05-14,sideways,bear_trend,neutral_entry,high,hold,0.414,0.0007
2015-05-15,sideways,bear_trend,neutral_entry,high,hold,0.529,0.0064
2015-05-18,uptrend,bear_trend,neutral_entry,high,reduce_exposure,0.836,0.0218
2015-05-19,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.95,0.031
2015-05-20,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.741,0.017
2015-05-21,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.93,0.0265
2015-05-22,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.69,0.0195
2015-05-25,sideways,neutral,neutral_entry,high,hold,0.3,0.0
2015-05-26,sideways,neutral,neutral_entry,high,hold,0.377,-0.0038
2015-05-27,sideways,neutral,neutral_entry,high,hold,0.3,0.0
2015-05-28,sideways,neutral,neutral_entry,high,hold,0.461,0.008
2015-05-29,sideways,neutral,neutral_entry,high,hold,0.467,0.0084
2015-06-01,uptrend,neutral,bad_entry,high,reduce_exposure,0.726,0.0213
2015-06-02,uptrend,neutral,bad_entry,high,reduce_exposure,0.95,0.034
2015-06-03,uptrend,neutral,bad_entry,high,reduce_exposure,0.756,0.0276
2015-06-04,uptrend,neutral,good_entry,high,reduce_exposure,0.474,0.0114
2015-06-05,sideways,neutral,good_entry,high,hold,0.269,0.0035
2015-06-08,downtrend,overbought_avoid,neutral_entry,high,reduce_exposure,0.777,-0.0339
2015-06-09,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.541,-0.0221
2015-06-10,downtrend,overbought_avoid,bad_entry,high,reduce_exposure,0.827,-0.0364
2015-06-11,downtrend,neutral,bad_entry,high,reduce_exposure,0.655,-0.0277
2015-06-12,downtrend,mean_reversion,bad_entry,high,reduce_exposure,0.943,-0.0371
2015-06-15,sideways,mean_reversion,neutral_entry,high,hold,0.114,0.0007
2015-06-16,downtrend,mean_reversion,good_entry,high,reduce_exposure,0.752,-0.0326
2015-06-17,downtrend,mean_reversion,neutral_entry,high,reduce_exposure,0.475,-0.0138
2015-06-18,sideways,mean_reversion,good_entry,high,hold,0.292,-0.0046
2015-06-19,sideways,neutral,neutral_entry,high,hold,0.38,-0.0064
2015-06-22,downtrend,neutral,neutral_entry,high,reduce_exposure,0.569,-0.0127
2015-06-23,sideways,bear_trend,neutral_entry,high,hold,0.438,-0.0022
2015-06-24,uptrend,bear_trend,neutral_entry,high,reduce_exposure,0.758,0.0179
2015-06-25,sideways,bear_trend,good_entry,high,hold,0.428,0.0014
2015-06-26,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.745,0.0173
2015-06-29,sideways,bear_trend,bad_entry,high,hold,0.472,0.0036
2015-06-30,sideways,bear_trend,bad_entry,high,hold,0.472,-0.0036
2015-07-01,downtrend,neutral,good_entry,high,reduce_exposure,0.95,-0.0306
2015-07-02,downtrend,bear_trend,good_entry,high,reduce_exposure,0.95,-0.0318
2015-07-03,downtrend,bear_trend,good_entry,high,reduce_exposure,0.703,-0.0201
