Date,direction,strategy,entry,risk,action,confidence,future_ret
2014-07-17,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0698
2014-07-18,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0981
2014-07-21,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0713
2014-07-22,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0668
2014-07-23,uptrend,sell_premium,good_entry,extreme,avoid,0.939,0.0419
2014-07-24,sideways,overbought_avoid,good_entry,extreme,avoid,0.342,0.0071
2014-07-25,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.437,-0.0118
2014-07-28,sideways,overbought_avoid,bad_entry,extreme,avoid,0.282,-0.0041
2014-07-30,sideways,overbought_avoid,bad_entry,extreme,avoid,0.301,-0.005
2014-07-31,sideways,sell_premium,neutral_entry,extreme,avoid,0.305,0.0052
2014-08-01,downtrend,sell_premium,good_entry,extreme,avoid,0.31,-0.0105
2014-08-04,downtrend,sell_premium,neutral_entry,extreme,avoid,0.71,-0.0255
2014-08-05,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.706,-0.0303
2014-08-06,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.877,-0.0389
2014-08-07,downtrend,sell_premium,bad_entry,extreme,avoid,0.548,-0.0224
2014-08-08,sideways,sell_premium,neutral_entry,extreme,avoid,0.145,0.0023
2014-08-11,sideways,sell_premium,neutral_entry,extreme,avoid,0.149,0.0024
2014-08-12,sideways,sell_premium,good_entry,extreme,avoid,0.155,-0.0028
2014-08-13,sideways,sell_premium,neutral_entry,extreme,avoid,0.16,-0.003
2014-08-14,downtrend,sell_premium,bad_entry,extreme,avoid,0.346,-0.0123
2014-08-18,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.576,-0.0238
2014-08-19,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.337,-0.0119
2014-08-20,sideways,sell_premium,bad_entry,high,hold,0.162,0.0081
2014-08-21,uptrend,sell_premium,bad_entry,high,reduce_exposure,0.436,0.0168
2014-08-22,uptrend,sell_premium,good_entry,high,reduce_exposure,0.742,0.0321
2014-08-25,uptrend,sell_premium,good_entry,high,reduce_exposure,0.65,0.0325
2014-08-26,uptrend,neutral,good_entry,high,reduce_exposure,0.604,0.0302
2014-08-27,uptrend,neutral,good_entry,high,reduce_exposure,0.64,0.0241
2014-08-28,uptrend,neutral,neutral_entry,high,reduce_exposure,0.937,0.0366
2014-09-01,uptrend,bull_trend,neutral_entry,high,reduce_exposure,0.95,0.0734
2014-09-02,uptrend,bull_trend,good_entry,high,reduce_exposure,0.95,0.0655
2014-09-03,uptrend,bull_trend,good_entry,high,reduce_exposure,0.95,0.044
2014-09-04,uptrend,bull_trend,good_entry,high,reduce_exposure,0.95,0.0383
2014-09-05,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0383
2014-09-08,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.73,-0.0215
2014-09-09,downtrend,overbought_avoid,good_entry,extreme,avoid,0.852,-0.0276
2014-09-10,downtrend,bull_trend,good_entry,high,reduce_exposure,0.626,-0.0122
2014-09-11,sideways,bull_trend,bad_entry,high,hold,0.443,0.0045
2014-09-12,sideways,neutral,bad_entry,high,hold,0.28,-0.0034
2014-09-15,downtrend,neutral,neutral_entry,high,reduce_exposure,0.363,-0.0105
2014-09-16,downtrend,neutral,good_entry,high,reduce_exposure,0.522,-0.0159
2014-09-17,sideways,sell_premium,good_entry,high,hold,0.398,-0.0099
2014-09-18,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0564
2014-09-19,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0604
2014-09-22,downtrend,sell_premium,bad_entry,extreme,avoid,0.935,-0.0417
2014-09-23,sideways,sell_premium,bad_entry,extreme,avoid,0.265,-0.0083
2014-09-24,sideways,sell_premium,bad_entry,extreme,avoid,0.293,-0.0096
2014-09-25,uptrend,sell_premium,bad_entry,extreme,avoid,0.472,0.0136
2014-09-26,uptrend,sell_premium,neutral_entry,extreme,avoid,0.352,0.0126
2014-09-29,uptrend,neutral,neutral_entry,extreme,avoid,0.95,0.0474
2014-09-30,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0535
2014-10-01,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0379
2014-10-07,uptrend,neutral,good_entry,extreme,avoid,0.84,0.027
2014-10-08,uptrend,neutral,good_entry,extreme,avoid,0.64,0.017
2014-10-09,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.0446
2014-10-10,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.0349
2014-10-13,downtrend,bull_trend,bad_entry,extreme,avoid,0.646,-0.0123
2014-10-14,sideways,bull_trend,bad_entry,extreme,avoid,0.457,-0.0029
2014-10-15,sideways,bull_trend,neutral_entry,extreme,avoid,0.465,-0.0033
2014-10-16,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0365
2014-10-17,uptrend,neutral,neutral_entry,extreme,avoid,0.506,0.0103
2014-10-20,sideways,bull_trend,neutral_entry,extreme,avoid,0.337,-0.0019
2014-10-21,sideways,bull_trend,neutral_entry,extreme,avoid,0.314,0.0007
2014-10-22,uptrend,bull_trend,neutral_entry,extreme,avoid,0.704,0.0202
2014-10-27,sideways,bull_trend,neutral_entry,extreme,avoid,0.45,0.0075
2014-10-28,uptrend,bull_trend,good_entry,extreme,avoid,0.628,0.0164
2014-10-29,sideways,bull_trend,good_entry,extreme,avoid,0.309,-0.0005
2014-10-30,sideways,bull_trend,good_entry,extreme,avoid,0.43,0.0065
2014-10-31,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.634,-0.0117
2014-11-03,downtrend,bull_trend,neutral_entry,high,reduce_exposure,0.694,-0.0147
2014-11-05,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.78,-0.019
2014-11-07,uptrend,neutral,neutral_entry,high,reduce_exposure,0.95,0.0404
2014-11-10,uptrend,bull_trend,neutral_entry,high,reduce_exposure,0.95,0.0663
2014-11-11,uptrend,bull_trend,good_entry,high,reduce_exposure,0.95,0.0795
2014-11-12,uptrend,neutral,good_entry,high,reduce_exposure,0.95,0.0607
2014-11-13,uptrend,neutral,good_entry,high,reduce_exposure,0.95,0.071
2014-11-14,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0297
2014-11-17,sideways,overbought_avoid,neutral_entry,extreme,avoid,0.325,-0.0012
2014-11-18,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.561,-0.0131
2014-11-19,uptrend,bull_trend,good_entry,high,reduce_exposure,0.95,0.0317
2014-11-20,uptrend,bull_trend,neutral_entry,high,reduce_exposure,0.839,0.0219
2014-11-21,uptrend,bull_trend,good_entry,high,reduce_exposure,0.95,0.0759
2014-11-24,uptrend,bull_trend,good_entry,high,reduce_exposure,0.95,0.1533
2014-11-25,uptrend,bull_trend,good_entry,high,reduce_exposure,0.95,0.1132
2014-11-26,uptrend,neutral,good_entry,high,reduce_exposure,0.95,0.1201
2014-11-27,uptrend,overbought_avoid,good_entry,high,reduce_exposure,0.95,0.1219
2014-11-28,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0536
2014-12-01,sideways,overbought_avoid,neutral_entry,extreme,avoid,0.189,-0.0045
2014-12-02,uptrend,overbought_avoid,good_entry,extreme,avoid,0.405,0.0153
2014-12-03,downtrend,overbought_avoid,neutral_entry,extreme,avoid,0.448,-0.0174
2014-12-04,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.661,-0.028
2014-12-05,downtrend,sell_premium,bad_entry,extreme,avoid,0.364,-0.0132
2014-12-08,downtrend,sell_premium,bad_entry,extreme,avoid,0.762,-0.0331
2014-12-09,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.687,-0.0294
2014-12-10,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0572
2014-12-11,downtrend,sell_premium,bad_entry,extreme,avoid,0.838,-0.0319
2014-12-12,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0533
2014-12-15,downtrend,sell_premium,bad_entry,extreme,avoid,0.666,-0.0283
2014-12-16,downtrend,sell_premium,bad_entry,extreme,avoid,0.617,-0.0258
2014-12-17,sideways,sell_premium,good_entry,extreme,avoid,0.178,-0.0039
2014-12-18,downtrend,sell_premium,neutral_entry,extreme,avoid,0.581,-0.024
2014-12-19,uptrend,sell_premium,neutral_entry,extreme,avoid,0.77,0.0335
2014-12-22,sideways,sell_premium,bad_entry,extreme,avoid,0.218,0.0059
2014-12-23,uptrend,sell_premium,good_entry,extreme,avoid,0.453,0.0177
2014-12-24,uptrend,neutral,good_entry,extreme,avoid,0.588,0.0284
2014-12-26,uptrend,neutral,good_entry,extreme,avoid,0.95,0.066
2014-12-29,uptrend,bull_trend,bad_entry,extreme,avoid,0.757,0.023
2014-12-30,sideways,bull_trend,good_entry,extreme,avoid,0.475,0.0087
2014-12-31,uptrend,bull_trend,good_entry,extreme,avoid,0.816,0.0258
2015-01-01,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.095
2015-01-02,uptrend,bull_trend,neutral_entry,extreme,avoid,0.95,0.0483
2015-01-05,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0423
2015-01-06,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.1022
2015-01-07,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0919
2015-01-08,uptrend,overbought_avoid,good_entry,extreme,avoid,0.863,0.0232
2015-01-09,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0381
2015-01-12,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0299
2015-01-13,sideways,overbought_avoid,good_entry,extreme,avoid,0.428,0.0064
2015-01-14,uptrend,overbought_avoid,bad_entry,extreme,avoid,0.505,0.0103
2015-01-15,uptrend,overbought_avoid,neutral_entry,extreme,avoid,0.946,0.0331
2015-01-16,uptrend,neutral,good_entry,extreme,avoid,0.664,0.0221
2015-01-19,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0704
2015-01-20,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0847
2015-01-21,uptrend,overbought_avoid,good_entry,extreme,avoid,0.805,0.0352
2015-01-22,downtrend,overbought_avoid,good_entry,extreme,avoid,0.317,-0.0108
2015-01-23,downtrend,sell_premium,good_entry,extreme,avoid,0.95,-0.0626
2015-01-27,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0851
2015-01-28,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.1169
2015-01-29,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0799
2015-01-30,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0701
2015-02-02,sideways,sell_premium,neutral_entry,extreme,avoid,0.21,-0.0055
2015-02-03,sideways,sell_premium,bad_entry,extreme,avoid,0.284,0.0092
2015-02-04,uptrend,sell_premium,neutral_entry,extreme,avoid,0.95,0.0459
2015-02-05,uptrend,sell_premium,good_entry,extreme,avoid,0.418,0.0159
2015-02-06,uptrend,sell_premium,good_entry,extreme,avoid,0.83,0.0365
2015-02-09,uptrend,neutral,good_entry,extreme,avoid,0.863,0.038
2015-02-10,sideways,neutral,neutral_entry,extreme,avoid,0.169,-0.0014
2015-02-11,sideways,neutral,neutral_entry,extreme,avoid,0.345,-0.0079
2015-02-12,sideways,neutral,neutral_entry,extreme,avoid,0.29,0.0024
2015-02-13,downtrend,bull_trend,good_entry,extreme,avoid,0.715,-0.0207
2015-02-16,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.0415
2015-02-18,sideways,neutral,bad_entry,extreme,avoid,0.475,-0.0088
2015-02-19,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.0506
2015-02-20,downtrend,neutral,bad_entry,extreme,avoid,0.749,-0.0225
2015-02-23,uptrend,neutral,bad_entry,extreme,avoid,0.695,0.0198
2015-02-24,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0485
2015-02-25,uptrend,neutral,good_entry,extreme,avoid,0.864,0.0282
2015-02-26,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.053
2015-02-27,sideways,neutral,good_entry,extreme,avoid,0.436,0.0068
2015-03-02,downtrend,bull_trend,good_entry,extreme,avoid,0.728,-0.0214
2015-03-03,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.035
2015-03-04,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.95,-0.0343
2015-03-05,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.95,-0.0306
2015-03-09,uptrend,neutral,neutral_entry,high,reduce_exposure,0.873,0.0236
2015-03-10,uptrend,neutral,neutral_entry,high,reduce_exposure,0.88,0.029
2015-03-11,sideways,neutral,good_entry,high,hold,0.429,0.0064
2015-03-12,uptrend,neutral,good_entry,high,reduce_exposure,0.95,0.033
2015-03-13,sideways,neutral,neutral_entry,high,hold,0.338,0.0019
2015-03-16,downtrend,bull_trend,neutral_entry,high,reduce_exposure,0.787,-0.0243
2015-03-17,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.835,-0.0218
2015-03-18,sideways,neutral,neutral_entry,high,hold,0.54,-0.007
2015-03-19,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.95,-0.05
2015-03-20,downtrend,neutral,neutral_entry,extreme,avoid,0.95,-0.0393
2015-03-23,sideways,neutral,bad_entry,extreme,avoid,0.402,-0.0051
2015-03-24,sideways,neutral,bad_entry,high,hold,0.349,-0.0025
2015-03-25,uptrend,neutral,neutral_entry,high,reduce_exposure,0.727,0.0163
2015-03-26,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0396
2015-03-27,uptrend,oversold_watch,bad_entry,extreme,avoid,0.95,0.0733
2015-03-30,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0488
2015-03-31,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0516
2015-04-01,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0459
2015-04-06,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0455
2015-04-07,sideways,bull_trend,good_entry,extreme,avoid,0.492,0.0046
2015-04-08,downtrend,overbought_avoid,good_entry,extreme,avoid,0.95,-0.029
2015-04-09,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0426
2015-04-10,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.95,-0.0588
2015-04-13,downtrend,neutral,bad_entry,high,reduce_exposure,0.95,-0.076
2015-04-15,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.0639
2015-04-16,downtrend,neutral,bad_entry,extreme,avoid,0.95,-0.0436
2015-04-17,downtrend,neutral,good_entry,extreme,avoid,0.95,-0.0556
2015-04-20,downtrend,neutral,good_entry,high,reduce_exposure,0.95,-0.0793
2015-04-21,downtrend,neutral,good_entry,extreme,avoid,0.95,-0.039
2015-04-22,downtrend,neutral,good_entry,extreme,avoid,0.95,-0.0395
2015-04-23,downtrend,neutral,good_entry,extreme,avoid,0.95,-0.0305
2015-04-24,uptrend,bear_trend,good_entry,extreme,avoid,0.609,0.0104
2015-04-27,uptrend,oversold_watch,bad_entry,extreme,avoid,0.95,0.0491
2015-04-28,sideways,neutral,bad_entry,extreme,avoid,0.42,-0.006
2015-04-29,uptrend,oversold_watch,bad_entry,extreme,avoid,0.601,0.015
2015-04-30,sideways,oversold_watch,neutral_entry,extreme,avoid,0.38,-0.004
2015-05-04,sideways,neutral,good_entry,extreme,avoid,0.499,-0.0099
2015-05-05,downtrend,neutral,good_entry,extreme,avoid,0.89,-0.0295
2015-05-06,sideways,neutral,bad_entry,extreme,avoid,0.343,0.0022
2015-05-07,uptrend,bear_trend,good_entry,extreme,avoid,0.95,0.0401
2015-05-08,uptrend,bear_trend,neutral_entry,extreme,avoid,0.95,0.0407
2015-05-11,sideways,bear_trend,bad_entry,extreme,avoid,0.527,-0.0064
2015-05-12,uptrend,bear_trend,bad_entry,extreme,avoid,0.833,0.0216
2015-05-13,uptrend,bear_trend,neutral_entry,extreme,avoid,0.628,0.0114
2015-05-14,downtrend,neutral,bad_entry,extreme,avoid,0.883,-0.0242
2015-05-15,downtrend,neutral,good_entry,extreme,avoid,0.677,-0.0189
2015-05-18,sideways,bear_trend,bad_entry,extreme,avoid,0.426,-0.0063
2015-05-19,downtrend,bear_trend,neutral_entry,extreme,avoid,0.59,-0.0145
2015-05-20,downtrend,bear_trend,good_entry,extreme,avoid,0.61,-0.0155
2015-05-21,downtrend,bear_trend,good_entry,extreme,avoid,0.553,-0.0127
2015-05-22,uptrend,bear_trend,good_entry,extreme,avoid,0.6,0.015
2015-05-25,uptrend,bear_trend,neutral_entry,extreme,avoid,0.95,0.0366
2015-05-26,sideways,bear_trend,bad_entry,extreme,avoid,0.413,-0.0056
2015-05-27,sideways,bear_trend,bad_entry,extreme,avoid,0.391,0.0045
2015-05-28,downtrend,bear_trend,good_entry,extreme,avoid,0.502,-0.0101
2015-05-29,downtrend,neutral,bad_entry,extreme,avoid,0.95,-0.0359
2015-06-01,downtrend,neutral,bad_entry,extreme,avoid,0.95,-0.0529
2015-06-02,downtrend,bear_trend,neutral_entry,extreme,avoid,0.919,-0.031
2015-06-03,downtrend,bear_trend,good_entry,extreme,avoid,0.918,-0.0309
2015-06-04,downtrend,bear_trend,good_entry,extreme,avoid,0.95,-0.0674
2015-06-05,downtrend,bear_trend,good_entry,extreme,avoid,0.95,-0.07
2015-06-08,downtrend,bear_trend,good_entry,extreme,avoid,0.95,-0.0661
2015-06-09,downtrend,oversold_watch,good_entry,extreme,avoid,0.95,-0.0418
2015-06-10,downtrend,bear_trend,good_entry,extreme,avoid,0.95,-0.0386
2015-06-11,uptrend,oversold_watch,neutral_entry,extreme,avoid,0.88,0.029
2015-06-12,uptrend,oversold_watch,neutral_entry,extreme,avoid,0.95,0.0487
2015-06-15,uptrend,oversold_watch,bad_entry,extreme,avoid,0.95,0.0704
2015-06-16,uptrend,bear_trend,bad_entry,extreme,avoid,0.95,0.0731
2015-06-17,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0666
2015-06-18,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.035
2015-06-19,uptrend,neutral,bad_entry,extreme,avoid,0.793,0.0196
2015-06-22,sideways,neutral,bad_entry,extreme,avoid,0.482,-0.0091
2015-06-23,sideways,neutral,neutral_entry,extreme,avoid,0.384,0.0042
2015-06-24,sideways,neutral,good_entry,extreme,avoid,0.49,0.0095
2015-06-25,uptrend,neutral,neutral_entry,extreme,avoid,0.639,0.0169
2015-06-26,uptrend,neutral,bad_entry,extreme,avoid,0.898,0.0299
2015-06-29,uptrend,bear_trend,bad_entry,extreme,avoid,0.95,0.0636
2015-06-30,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0917
2015-07-01,uptrend,overbought_avoid,good_entry,high,reduce_exposure,0.95,0.0545
