Date,direction,strategy,entry,risk,action,confidence,future_ret
2014-06-10,sideways,neutral,good_entry,high,hold,0.282,-0.0039
2014-06-11,sideways,bear_trend,bad_entry,high,hold,0.376,-0.0011
2014-06-12,sideways,bear_trend,neutral_entry,high,hold,0.529,0.0064
2014-06-13,sideways,bear_trend,neutral_entry,high,hold,0.586,0.0093
2014-06-16,downtrend,bear_trend,neutral_entry,high,reduce_exposure,0.95,-0.0632
2014-06-17,downtrend,bear_trend,neutral_entry,high,reduce_exposure,0.95,-0.0463
2014-06-18,downtrend,bear_trend,good_entry,high,reduce_exposure,0.95,-0.0508
2014-06-19,downtrend,neutral,good_entry,medium,hold,0.95,-0.0595
2014-06-20,downtrend,bear_trend,good_entry,medium,sell,0.95,-0.0475
2014-06-23,uptrend,oversold_watch,neutral_entry,extreme,avoid,0.95,0.0321
2014-06-24,uptrend,oversold_watch,neutral_entry,extreme,avoid,0.693,0.0147
2014-06-25,uptrend,oversold_watch,bad_entry,extreme,avoid,0.95,0.0421
2014-06-26,uptrend,neutral,bad_entry,high,reduce_exposure,0.95,0.0477
2014-06-27,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.95,0.0427
2014-06-30,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.95,0.03
2014-07-01,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.95,0.0326
2014-07-02,uptrend,neutral,bad_entry,high,reduce_exposure,0.95,0.0369
2014-07-03,uptrend,neutral,bad_entry,high,reduce_exposure,0.95,0.0326
2014-07-04,uptrend,neutral,good_entry,high,reduce_exposure,0.95,0.0375
2014-07-07,uptrend,neutral,good_entry,high,reduce_exposure,0.95,0.0303
2014-07-08,uptrend,neutral,good_entry,high,reduce_exposure,0.79,0.0195
2014-07-09,sideways,neutral,good_entry,high,hold,0.558,0.0079
2014-07-10,sideways,neutral,neutral_entry,high,hold,0.523,0.0061
2014-07-11,sideways,overbought_avoid,neutral_entry,high,avoid,0.404,-0.0052
2014-07-14,uptrend,overbought_avoid,neutral_entry,high,reduce_exposure,0.584,0.0142
2014-07-15,uptrend,overbought_avoid,neutral_entry,high,reduce_exposure,0.916,0.0308
2014-07-16,uptrend,overbought_avoid,good_entry,high,reduce_exposure,0.849,0.0275
2014-07-17,uptrend,overbought_avoid,good_entry,high,reduce_exposure,0.95,0.0354
2014-07-18,uptrend,overbought_avoid,good_entry,high,reduce_exposure,0.95,0.0384
2014-07-21,uptrend,overbought_avoid,good_entry,high,reduce_exposure,0.534,0.021
2014-07-22,uptrend,overbought_avoid,good_entry,high,reduce_exposure,0.46,0.018
2014-07-23,sideways,overbought_avoid,good_entry,high,avoid,0.236,0.0068
2014-07-24,downtrend,overbought_avoid,neutral_entry,high,reduce_exposure,0.487,-0.0194
2014-07-25,sideways,overbought_avoid,neutral_entry,high,avoid,0.257,-0.0078
2014-07-28,sideways,overbought_avoid,bad_entry,high,avoid,0.167,-0.0034
2014-07-30,downtrend,overbought_avoid,bad_entry,high,reduce_exposure,0.835,-0.0367
2014-07-31,downtrend,neutral,neutral_entry,medium,hold,0.65,-0.0275
2014-08-01,sideways,mean_reversion,bad_entry,medium,hold,0.257,-0.0029
2014-08-04,downtrend,mean_reversion,bad_entry,medium,hold,0.584,-0.0192
2014-08-05,downtrend,neutral,bad_entry,medium,hold,0.603,-0.0251
2014-08-06,uptrend,mean_reversion,neutral_entry,high,reduce_exposure,0.75,0.0325
2014-08-07,uptrend,mean_reversion,neutral_entry,high,reduce_exposure,0.712,0.0306
2014-08-08,sideways,mean_reversion,good_entry,high,hold,0.22,0.006
2014-08-11,sideways,mean_reversion,good_entry,high,hold,0.152,0.0026
2014-08-12,sideways,mean_reversion,good_entry,high,hold,0.221,-0.0061
2014-08-13,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.724,-0.0312
2014-08-14,downtrend,neutral,bad_entry,high,reduce_exposure,0.858,-0.037
2014-08-18,sideways,neutral,bad_entry,high,hold,0.247,-0.0039
2014-08-19,uptrend,neutral,bad_entry,high,reduce_exposure,0.436,0.011
2014-08-20,uptrend,neutral,good_entry,high,reduce_exposure,0.717,0.0215
2014-08-21,uptrend,neutral,good_entry,high,reduce_exposure,0.829,0.0264
2014-08-22,uptrend,neutral,bad_entry,high,reduce_exposure,0.802,0.0201
2014-08-25,uptrend,bull_trend,good_entry,high,reduce_exposure,0.609,0.0155
2014-08-26,downtrend,bull_trend,neutral_entry,high,reduce_exposure,0.501,-0.0101
2014-08-27,sideways,bull_trend,neutral_entry,high,hold,0.411,-0.0055
2014-08-28,downtrend,bull_trend,bad_entry,high,reduce_exposure,0.553,-0.0127
2014-09-01,sideways,bull_trend,neutral_entry,high,hold,0.494,0.0097
2014-09-02,sideways,bull_trend,bad_entry,high,hold,0.597,0.0099
2014-09-03,sideways,neutral,good_entry,high,hold,0.423,0.0062
2014-09-04,sideways,bull_trend,good_entry,high,hold,0.346,0.0023
2014-09-05,uptrend,bull_trend,neutral_entry,medium,buy,0.577,0.0138
2014-09-08,sideways,bull_trend,neutral_entry,medium,hold,0.427,-0.0064
2014-09-09,downtrend,bull_trend,neutral_entry,medium,hold,0.682,-0.0141
2014-09-10,uptrend,neutral,neutral_entry,high,reduce_exposure,0.611,0.0105
2014-09-11,uptrend,neutral,neutral_entry,high,reduce_exposure,0.727,0.0214
2014-09-12,uptrend,bull_trend,neutral_entry,medium,buy,0.611,0.0105
2014-09-15,uptrend,neutral,good_entry,medium,hold,0.95,0.0542
2014-09-16,uptrend,neutral,good_entry,medium,hold,0.95,0.05
2014-09-17,uptrend,neutral,good_entry,medium,hold,0.95,0.0633
2014-09-18,uptrend,neutral,good_entry,medium,hold,0.95,0.05
2014-09-19,uptrend,mean_reversion,good_entry,medium,buy,0.884,0.0342
2014-09-22,downtrend,overbought_avoid,good_entry,extreme,avoid,0.451,-0.0125
2014-09-23,sideways,overbought_avoid,neutral_entry,extreme,avoid,0.132,-0.0016
2014-09-24,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.795,-0.0347
2014-09-25,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.838,-0.0369
2014-09-26,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.523,-0.0161
2014-09-29,sideways,sell_premium,bad_entry,high,hold,0.233,-0.0016
2014-09-30,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.95,-0.0462
2014-10-01,downtrend,sell_premium,neutral_entry,high,reduce_exposure,0.944,-0.0372
2014-10-07,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.95,-0.0434
2014-10-08,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.95,-0.0511
2014-10-09,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.814,-0.0357
2014-10-10,sideways,sell_premium,good_entry,high,hold,0.248,0.0024
2014-10-13,sideways,sell_premium,neutral_entry,high,hold,0.283,0.0041
2014-10-14,uptrend,neutral,bad_entry,high,reduce_exposure,0.465,0.0125
2014-10-15,sideways,neutral,bad_entry,high,hold,0.308,0.0058
2014-10-16,sideways,neutral,neutral_entry,high,hold,0.544,-0.0082
2014-10-17,downtrend,neutral,good_entry,high,reduce_exposure,0.515,-0.0107
2014-10-20,sideways,neutral,neutral_entry,high,hold,0.439,0.007
2014-10-21,uptrend,neutral,neutral_entry,high,reduce_exposure,0.502,0.0101
2014-10-22,uptrend,neutral,bad_entry,high,reduce_exposure,0.755,0.0178
2014-10-27,uptrend,neutral,bad_entry,high,reduce_exposure,0.638,0.0169
2014-10-28,uptrend,neutral,bad_entry,medium,hold,0.914,0.0257
2014-10-29,sideways,neutral,neutral_entry,medium,hold,0.368,0.0034
2014-10-30,uptrend,bull_trend,good_entry,medium,buy,0.95,0.0473
2014-10-31,uptrend,bull_trend,neutral_entry,medium,buy,0.801,0.0251
2014-11-03,uptrend,bull_trend,good_entry,medium,buy,0.95,0.0395
2014-11-05,uptrend,bull_trend,good_entry,medium,buy,0.912,0.0256
2014-11-07,uptrend,bull_trend,good_entry,medium,buy,0.95,0.0381
2014-11-10,sideways,overbought_avoid,bad_entry,extreme,avoid,0.381,-0.004
2014-11-11,uptrend,bull_trend,good_entry,high,reduce_exposure,0.738,0.0169
2014-11-12,sideways,overbought_avoid,neutral_entry,extreme,avoid,0.489,-0.0045
2014-11-13,sideways,bull_trend,neutral_entry,high,hold,0.492,0.0046
2014-11-14,uptrend,bull_trend,neutral_entry,high,reduce_exposure,0.703,0.0188
2014-11-17,uptrend,neutral,neutral_entry,high,reduce_exposure,0.392,0.0128
2014-11-18,downtrend,sell_premium,good_entry,high,reduce_exposure,0.902,-0.0401
2014-11-19,downtrend,sell_premium,good_entry,high,reduce_exposure,0.442,-0.0121
2014-11-20,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.711,-0.0255
2014-11-21,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.791,-0.0346
2014-11-24,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.752,-0.0276
2014-11-25,uptrend,sell_premium,bad_entry,extreme,avoid,0.785,0.0293
2014-11-26,sideways,sell_premium,neutral_entry,extreme,avoid,0.108,-0.0004
2014-11-27,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0625
2014-11-28,uptrend,sell_premium,neutral_entry,extreme,avoid,0.95,0.0777
2014-12-01,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0911
2014-12-02,uptrend,neutral,good_entry,extreme,avoid,0.95,0.078
2014-12-03,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0874
2014-12-04,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0351
2014-12-05,uptrend,overbought_avoid,good_entry,extreme,avoid,0.622,0.0111
2014-12-08,downtrend,overbought_avoid,neutral_entry,extreme,avoid,0.664,-0.0132
2014-12-09,downtrend,bull_trend,neutral_entry,extreme,avoid,0.95,-0.0349
2014-12-10,downtrend,bull_trend,neutral_entry,extreme,avoid,0.95,-0.0587
2014-12-11,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.0548
2014-12-12,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.068
2014-12-15,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.047
2014-12-16,downtrend,bull_trend,bad_entry,extreme,avoid,0.713,-0.0156
2014-12-17,sideways,neutral,neutral_entry,extreme,avoid,0.322,-0.0011
2014-12-18,downtrend,neutral,neutral_entry,extreme,avoid,0.668,-0.0184
2014-12-19,sideways,neutral,neutral_entry,extreme,avoid,0.457,0.0028
2014-12-22,downtrend,neutral,bad_entry,extreme,avoid,0.61,-0.0155
2014-12-23,downtrend,neutral,bad_entry,extreme,avoid,0.618,-0.0159
2014-12-24,downtrend,neutral,bad_entry,extreme,avoid,0.529,-0.0114
2014-12-26,sideways,neutral,neutral_entry,extreme,avoid,0.419,0.001
2014-12-29,sideways,oversold_watch,neutral_entry,extreme,avoid,0.305,-0.0003
2014-12-30,downtrend,neutral,neutral_entry,extreme,avoid,0.737,-0.0219
2014-12-31,downtrend,oversold_watch,neutral_entry,extreme,avoid,0.95,-0.0411
2015-01-01,downtrend,oversold_watch,good_entry,extreme,avoid,0.559,-0.0129
2015-01-02,downtrend,oversold_watch,good_entry,high,reduce_exposure,0.919,-0.031
2015-01-05,downtrend,neutral,good_entry,high,reduce_exposure,0.944,-0.0322
2015-01-06,sideways,neutral,good_entry,high,hold,0.308,-0.0004
2015-01-07,downtrend,neutral,bad_entry,high,reduce_exposure,0.725,-0.0163
2015-01-08,downtrend,neutral,neutral_entry,high,reduce_exposure,0.648,-0.0124
2015-01-09,sideways,bear_trend,good_entry,high,hold,0.579,0.009
2015-01-12,sideways,bear_trend,neutral_entry,high,hold,0.453,0.0027
2015-01-13,uptrend,bear_trend,neutral_entry,high,reduce_exposure,0.95,0.0305
2015-01-14,uptrend,oversold_watch,bad_entry,extreme,avoid,0.582,0.0141
2015-01-15,downtrend,bear_trend,bad_entry,high,reduce_exposure,0.805,-0.0203
2015-01-16,downtrend,bear_trend,good_entry,high,reduce_exposure,0.95,-0.0296
2015-01-19,sideways,bear_trend,good_entry,high,hold,0.475,0.0038
2015-01-20,downtrend,neutral,bad_entry,high,reduce_exposure,0.874,-0.0237
2015-01-21,uptrend,bear_trend,bad_entry,extreme,avoid,0.95,0.0496
2015-01-22,uptrend,bear_trend,bad_entry,extreme,avoid,0.95,0.051
2015-01-23,uptrend,bear_trend,bad_entry,extreme,avoid,0.95,0.0321
2015-01-27,uptrend,bear_trend,bad_entry,extreme,avoid,0.728,0.0164
2015-01-28,uptrend,neutral,neutral_entry,extreme,avoid,0.593,0.0146
2015-01-29,sideways,neutral,bad_entry,extreme,avoid,0.47,-0.0035
2015-01-30,uptrend,neutral,neutral_entry,extreme,avoid,0.669,0.0134
2015-02-02,uptrend,bear_trend,bad_entry,extreme,avoid,0.702,0.0201
2015-02-03,uptrend,neutral,good_entry,extreme,avoid,0.61,0.0105
2015-02-04,sideways,neutral,neutral_entry,extreme,avoid,0.593,0.0097
2015-02-05,sideways,neutral,neutral_entry,extreme,avoid,0.481,0.0041
2015-02-06,uptrend,neutral,neutral_entry,extreme,avoid,0.644,0.0122
2015-02-09,uptrend,neutral,neutral_entry,extreme,avoid,0.95,0.059
2015-02-10,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0631
2015-02-11,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0488
2015-02-12,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0692
2015-02-13,uptrend,neutral,good_entry,extreme,avoid,0.761,0.0323
2015-02-16,uptrend,overbought_avoid,good_entry,extreme,avoid,0.413,0.0157
2015-02-18,uptrend,overbought_avoid,neutral_entry,extreme,avoid,0.428,0.0164
2015-02-19,uptrend,sell_premium,good_entry,extreme,avoid,0.529,0.0164
2015-02-20,sideways,sell_premium,good_entry,high,hold,0.219,-0.0059
2015-02-23,downtrend,sell_premium,good_entry,high,reduce_exposure,0.95,-0.1204
2015-02-24,downtrend,sell_premium,neutral_entry,high,reduce_exposure,0.95,-0.1368
2015-02-25,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.95,-0.1387
2015-02-26,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.95,-0.1249
2015-02-27,downtrend,sell_premium,bad_entry,high,reduce_exposure,0.95,-0.1406
2015-03-02,downtrend,oversold_watch,bad_entry,extreme,avoid,0.474,-0.0137
2015-03-03,sideways,oversold_watch,good_entry,extreme,avoid,0.396,-0.0098
2015-03-04,sideways,sell_premium,good_entry,extreme,avoid,0.339,0.007
2015-03-05,downtrend,sell_premium,good_entry,extreme,avoid,0.596,-0.0198
2015-03-09,sideways,sell_premium,bad_entry,extreme,avoid,0.374,-0.0087
2015-03-10,sideways,oversold_watch,neutral_entry,extreme,avoid,0.186,0.0043
2015-03-11,sideways,oversold_watch,good_entry,extreme,avoid,0.301,-0.0046
2015-03-12,downtrend,neutral,good_entry,extreme,avoid,0.95,-0.0384
2015-03-13,downtrend,oversold_watch,good_entry,extreme,avoid,0.95,-0.0352
2015-03-16,downtrend,oversold_watch,neutral_entry,extreme,avoid,0.777,-0.0239
2015-03-17,downtrend,oversold_watch,good_entry,extreme,avoid,0.95,-0.0396
2015-03-18,downtrend,oversold_watch,good_entry,extreme,avoid,0.888,-0.0294
2015-03-19,downtrend,oversold_watch,good_entry,extreme,avoid,0.95,-0.0328
2015-03-20,downtrend,oversold_watch,neutral_entry,extreme,avoid,0.908,-0.0304
2015-03-23,sideways,bear_trend,good_entry,extreme,avoid,0.409,0.0005
2015-03-24,sideways,bear_trend,good_entry,extreme,avoid,0.443,-0.0021
2015-03-25,uptrend,bear_trend,neutral_entry,extreme,avoid,0.749,0.0174
2015-03-26,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0577
2015-03-27,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0728
2015-03-30,uptrend,bear_trend,bad_entry,extreme,avoid,0.95,0.0571
2015-03-31,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.95,0.0654
2015-04-01,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.95,0.0427
2015-04-06,uptrend,neutral,bad_entry,high,reduce_exposure,0.916,0.0308
2015-04-07,uptrend,neutral,bad_entry,high,reduce_exposure,0.95,0.0421
2015-04-08,uptrend,neutral,bad_entry,high,reduce_exposure,0.522,0.0111
2015-04-09,uptrend,neutral,bad_entry,high,reduce_exposure,0.571,0.0135
2015-04-10,downtrend,neutral,bad_entry,high,reduce_exposure,0.574,-0.0137
2015-04-13,downtrend,neutral,neutral_entry,high,reduce_exposure,0.843,-0.0272
2015-04-15,downtrend,overbought_avoid,bad_entry,high,reduce_exposure,0.95,-0.0325
2015-04-16,downtrend,neutral,bad_entry,high,reduce_exposure,0.757,-0.0229
2015-04-17,downtrend,neutral,bad_entry,high,reduce_exposure,0.522,-0.0111
2015-04-20,sideways,bear_trend,neutral_entry,high,hold,0.473,0.0086
2015-04-21,downtrend,bear_trend,bad_entry,high,reduce_exposure,0.457,-0.0129
2015-04-22,downtrend,neutral,neutral_entry,high,reduce_exposure,0.95,-0.0444
2015-04-23,downtrend,bear_trend,good_entry,high,reduce_exposure,0.95,-0.0577
2015-04-24,downtrend,neutral,good_entry,high,reduce_exposure,0.95,-0.051
2015-04-27,downtrend,neutral,good_entry,high,reduce_exposure,0.95,-0.0539
2015-04-28,downtrend,bear_trend,good_entry,high,reduce_exposure,0.95,-0.0569
2015-04-29,downtrend,bear_trend,neutral_entry,high,reduce_exposure,0.708,-0.0171
2015-04-30,uptrend,oversold_watch,good_entry,extreme,avoid,0.647,0.0175
2015-05-04,downtrend,bear_trend,good_entry,extreme,avoid,0.627,-0.0114
2015-05-05,sideways,bear_trend,neutral_entry,extreme,avoid,0.523,-0.0061
2015-05-06,uptrend,oversold_watch,bad_entry,extreme,avoid,0.897,0.0298
2015-05-07,sideways,bear_trend,neutral_entry,extreme,avoid,0.533,0.0067
2015-05-08,sideways,bear_trend,neutral_entry,extreme,avoid,0.498,-0.0049
2015-05-11,uptrend,bear_trend,neutral_entry,extreme,avoid,0.801,0.0201
2015-05-12,uptrend,bear_trend,neutral_entry,extreme,avoid,0.912,0.0256
2015-05-13,uptrend,bear_trend,bad_entry,extreme,avoid,0.65,0.0125
2015-05-14,sideways,bear_trend,bad_entry,extreme,avoid,0.566,0.0083
2015-05-15,sideways,bear_trend,bad_entry,high,hold,0.569,0.0084
2015-05-18,downtrend,neutral,good_entry,high,reduce_exposure,0.95,-0.0486
2015-05-19,downtrend,neutral,good_entry,high,reduce_exposure,0.95,-0.0558
2015-05-20,downtrend,neutral,good_entry,high,reduce_exposure,0.95,-0.0429
2015-05-21,downtrend,bear_trend,good_entry,high,reduce_exposure,0.663,-0.0182
2015-05-22,sideways,bear_trend,good_entry,high,hold,0.425,-0.0062
2015-05-25,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.95,0.0481
2015-05-26,uptrend,oversold_watch,bad_entry,extreme,avoid,0.696,0.0148
2015-05-27,downtrend,bear_trend,bad_entry,high,reduce_exposure,0.839,-0.0219
2015-05-28,downtrend,bear_trend,good_entry,high,reduce_exposure,0.95,-0.0422
2015-05-29,downtrend,neutral,good_entry,high,reduce_exposure,0.95,-0.0504
2015-06-01,downtrend,neutral,good_entry,high,reduce_exposure,0.95,-0.0644
2015-06-02,downtrend,bear_trend,good_entry,high,reduce_exposure,0.95,-0.037
2015-06-03,downtrend,oversold_watch,neutral_entry,extreme,avoid,0.617,-0.0108
2015-06-04,downtrend,oversold_watch,neutral_entry,extreme,avoid,0.702,-0.0151
2015-06-05,downtrend,bear_trend,good_entry,extreme,avoid,0.844,-0.0222
2015-06-08,downtrend,bear_trend,good_entry,extreme,avoid,0.784,-0.0192
2015-06-09,sideways,bear_trend,good_entry,extreme,avoid,0.51,-0.0055
2015-06-10,sideways,bear_trend,good_entry,extreme,avoid,0.4,0.0
2015-06-11,uptrend,bear_trend,neutral_entry,extreme,avoid,0.727,0.0163
2015-06-12,uptrend,bear_trend,bad_entry,extreme,avoid,0.901,0.025
2015-06-15,uptrend,bear_trend,bad_entry,extreme,avoid,0.95,0.0399
2015-06-16,uptrend,bear_trend,bad_entry,extreme,avoid,0.95,0.0522
2015-06-17,uptrend,bear_trend,bad_entry,extreme,avoid,0.95,0.0417
2015-06-18,uptrend,neutral,bad_entry,extreme,avoid,0.892,0.0346
2015-06-19,sideways,neutral,bad_entry,high,hold,0.393,0.0097
2015-06-22,sideways,neutral,neutral_entry,high,hold,0.329,-0.0015
2015-06-23,sideways,neutral,good_entry,high,hold,0.338,0.0019
2015-06-24,sideways,neutral,good_entry,high,hold,0.203,-0.0002
2015-06-25,sideways,neutral,bad_entry,high,hold,0.473,0.0086
2015-06-26,uptrend,bear_trend,bad_entry,high,reduce_exposure,0.797,0.0248
2015-06-29,uptrend,neutral,bad_entry,high,reduce_exposure,0.845,0.0273
2015-06-30,sideways,neutral,neutral_entry,high,hold,0.44,0.007
2015-07-01,sideways,overbought_avoid,bad_entry,high,avoid,0.241,-0.0021
2015-07-02,downtrend,overbought_avoid,neutral_entry,high,reduce_exposure,0.482,-0.0141
