Date,direction,strategy,entry,risk,action,confidence,future_ret
2014-07-24,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0383
2014-07-25,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0431
2014-07-28,sideways,neutral,bad_entry,extreme,avoid,0.42,-0.0088
2014-07-30,downtrend,bull_trend,bad_entry,extreme,avoid,0.467,-0.012
2014-07-31,sideways,bull_trend,neutral_entry,extreme,avoid,0.308,-0.0009
2014-08-01,sideways,bull_trend,neutral_entry,extreme,avoid,0.351,0.0026
2014-08-04,uptrend,bull_trend,neutral_entry,extreme,avoid,0.803,0.0251
2014-08-05,uptrend,bull_trend,neutral_entry,extreme,avoid,0.935,0.0318
2014-08-06,uptrend,neutral,good_entry,extreme,avoid,0.909,0.0304
2014-08-07,uptrend,neutral,good_entry,extreme,avoid,0.932,0.0316
2014-08-08,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0328
2014-08-11,uptrend,bull_trend,neutral_entry,extreme,avoid,0.507,0.0103
2014-08-12,sideways,bull_trend,neutral_entry,extreme,avoid,0.372,0.0036
2014-08-13,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0349
2014-08-14,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0508
2014-08-18,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0536
2014-08-19,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0626
2014-08-20,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0834
2014-08-21,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0596
2014-08-22,uptrend,overbought_avoid,good_entry,extreme,avoid,0.786,0.0263
2014-08-25,uptrend,overbought_avoid,good_entry,extreme,avoid,0.468,0.0129
2014-08-26,uptrend,overbought_avoid,good_entry,extreme,avoid,0.765,0.0294
2014-08-27,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.372,-0.0126
2014-08-28,downtrend,overbought_avoid,neutral_entry,high,reduce_exposure,0.378,-0.0139
2014-09-01,uptrend,overbought_avoid,neutral_entry,high,reduce_exposure,0.95,0.057
2014-09-02,uptrend,overbought_avoid,neutral_entry,high,reduce_exposure,0.95,0.0755
2014-09-03,uptrend,overbought_avoid,good_entry,high,reduce_exposure,0.762,0.0331
2014-09-04,uptrend,overbought_avoid,good_entry,high,reduce_exposure,0.95,0.0633
2014-09-05,uptrend,sell_premium,good_entry,high,reduce_exposure,0.95,0.076
2014-09-08,sideways,overbought_avoid,good_entry,extreme,avoid,0.103,-0.0001
2014-09-09,downtrend,overbought_avoid,neutral_entry,extreme,avoid,0.414,-0.0157
2014-09-10,downtrend,overbought_avoid,neutral_entry,extreme,avoid,0.783,-0.0342
2014-09-11,downtrend,sell_premium,bad_entry,extreme,avoid,0.472,-0.0186
2014-09-12,uptrend,sell_premium,bad_entry,extreme,avoid,0.6,0.025
2014-09-15,uptrend,sell_premium,bad_entry,extreme,avoid,0.95,0.0414
2014-09-16,uptrend,sell_premium,good_entry,extreme,avoid,0.774,0.0287
2014-09-17,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.053
2014-09-18,sideways,sell_premium,good_entry,extreme,avoid,0.299,-0.01
2014-09-19,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0486
2014-09-22,downtrend,sell_premium,bad_entry,extreme,avoid,0.414,-0.0107
2014-09-23,uptrend,sell_premium,bad_entry,extreme,avoid,0.774,0.0287
2014-09-24,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0604
2014-09-25,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0627
2014-09-26,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0565
2014-09-29,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0441
2014-09-30,sideways,bull_trend,neutral_entry,extreme,avoid,0.376,0.0038
2014-10-01,downtrend,overbought_avoid,neutral_entry,extreme,avoid,0.95,-0.0299
2014-10-07,uptrend,bull_trend,good_entry,extreme,avoid,0.727,0.0164
2014-10-08,sideways,bull_trend,neutral_entry,extreme,avoid,0.595,0.0097
2014-10-09,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.0471
2014-10-10,downtrend,bull_trend,neutral_entry,extreme,avoid,0.95,-0.0608
2014-10-13,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.037
2014-10-14,downtrend,bull_trend,bad_entry,extreme,avoid,0.916,-0.0308
2014-10-15,downtrend,bull_trend,bad_entry,extreme,avoid,0.516,-0.0108
2014-10-16,uptrend,neutral,neutral_entry,extreme,avoid,0.95,0.0764
2014-10-17,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0978
2014-10-20,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0608
2014-10-21,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0572
2014-10-22,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0409
2014-10-27,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.609,-0.0184
2014-10-28,uptrend,bull_trend,neutral_entry,extreme,avoid,0.603,0.0133
2014-10-29,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0502
2014-10-30,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0345
2014-10-31,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0316
2014-11-03,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0708
2014-11-05,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.046
2014-11-07,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0325
2014-11-10,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.1337
2014-11-11,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0934
2014-11-12,uptrend,overbought_avoid,good_entry,extreme,avoid,0.552,0.0126
2014-11-13,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0438
2014-11-14,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0399
2014-11-17,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0697
2014-11-18,downtrend,neutral,bad_entry,extreme,avoid,0.95,-0.0512
2014-11-19,sideways,neutral,good_entry,extreme,avoid,0.418,-0.0079
2014-11-20,downtrend,neutral,bad_entry,extreme,avoid,0.668,-0.0228
2014-11-21,sideways,sell_premium,bad_entry,extreme,avoid,0.224,-0.0012
2014-11-24,uptrend,sell_premium,neutral_entry,extreme,avoid,0.446,0.0123
2014-11-25,uptrend,sell_premium,good_entry,extreme,avoid,0.696,0.0298
2014-11-26,uptrend,sell_premium,good_entry,extreme,avoid,0.795,0.0348
2014-11-27,uptrend,sell_premium,good_entry,extreme,avoid,0.661,0.0281
2014-11-28,uptrend,sell_premium,neutral_entry,extreme,avoid,0.798,0.0349
2014-12-01,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0543
2014-12-02,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0505
2014-12-03,uptrend,sell_premium,good_entry,extreme,avoid,0.681,0.029
2014-12-04,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0548
2014-12-05,uptrend,sell_premium,neutral_entry,extreme,avoid,0.75,0.0325
2014-12-08,uptrend,sell_premium,good_entry,extreme,avoid,0.745,0.0272
2014-12-09,downtrend,sell_premium,good_entry,extreme,avoid,0.674,-0.0287
2014-12-10,sideways,sell_premium,good_entry,extreme,avoid,0.232,0.0016
2014-12-11,sideways,sell_premium,bad_entry,extreme,avoid,0.334,0.0067
2014-12-12,sideways,overbought_avoid,bad_entry,extreme,avoid,0.271,0.0069
2014-12-15,sideways,overbought_avoid,neutral_entry,extreme,avoid,0.23,-0.0042
2014-12-16,uptrend,neutral,good_entry,extreme,avoid,0.95,0.1031
2014-12-17,uptrend,neutral,good_entry,extreme,avoid,0.95,0.07
2014-12-18,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0406
2014-12-19,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0422
2014-12-22,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.039
2014-12-23,sideways,overbought_avoid,neutral_entry,extreme,avoid,0.279,0.0001
2014-12-24,uptrend,bull_trend,good_entry,extreme,avoid,0.837,0.0219
2014-12-26,sideways,bull_trend,neutral_entry,extreme,avoid,0.463,-0.0045
2014-12-29,sideways,bull_trend,good_entry,extreme,avoid,0.558,-0.0093
2014-12-30,sideways,bull_trend,neutral_entry,extreme,avoid,0.573,-0.0096
2014-12-31,sideways,bull_trend,bad_entry,extreme,avoid,0.444,0.0033
2015-01-01,sideways,bull_trend,bad_entry,extreme,avoid,0.452,-0.0029
2015-01-02,sideways,bull_trend,good_entry,extreme,avoid,0.434,0.0018
2015-01-05,sideways,bull_trend,good_entry,extreme,avoid,0.32,0.001
2015-01-06,uptrend,neutral,neutral_entry,extreme,avoid,0.534,0.0167
2015-01-07,uptrend,overbought_avoid,bad_entry,extreme,avoid,0.95,0.0796
2015-01-08,uptrend,bull_trend,neutral_entry,extreme,avoid,0.95,0.1062
2015-01-09,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.1414
2015-01-12,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.1348
2015-01-13,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.1211
2015-01-14,uptrend,overbought_avoid,good_entry,extreme,avoid,0.53,0.0115
2015-01-15,sideways,overbought_avoid,good_entry,extreme,avoid,0.389,-0.0051
2015-01-16,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.577,-0.0172
2015-01-19,uptrend,overbought_avoid,bad_entry,extreme,avoid,0.95,0.0686
2015-01-20,uptrend,overbought_avoid,bad_entry,extreme,avoid,0.95,0.107
2015-01-21,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0815
2015-01-22,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0547
2015-01-23,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0749
2015-01-27,sideways,overbought_avoid,bad_entry,extreme,avoid,0.113,0.0007
2015-01-28,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0498
2015-01-29,sideways,sell_premium,good_entry,extreme,avoid,0.11,0.0005
2015-01-30,sideways,sell_premium,good_entry,extreme,avoid,0.14,-0.002
2015-02-02,downtrend,sell_premium,neutral_entry,extreme,avoid,0.836,-0.0368
2015-02-03,downtrend,sell_premium,bad_entry,extreme,avoid,0.908,-0.0404
2015-02-04,sideways,sell_premium,bad_entry,extreme,avoid,0.225,0.0013
2015-02-05,sideways,sell_premium,bad_entry,extreme,avoid,0.221,-0.001
2015-02-06,uptrend,sell_premium,good_entry,extreme,avoid,0.802,0.0351
2015-02-09,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0747
2015-02-10,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0787
2015-02-11,uptrend,sell_premium,good_entry,extreme,avoid,0.95,0.0479
2015-02-12,uptrend,sell_premium,good_entry,extreme,avoid,0.415,0.0157
2015-02-13,sideways,sell_premium,good_entry,extreme,avoid,0.204,-0.0052
2015-02-16,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0432
2015-02-18,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.055
2015-02-19,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0493
2015-02-20,downtrend,sell_premium,bad_entry,extreme,avoid,0.501,-0.0201
2015-02-23,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0502
2015-02-24,uptrend,neutral,neutral_entry,extreme,avoid,0.95,0.0509
2015-02-25,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0567
2015-02-26,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0598
2015-02-27,uptrend,sell_premium,good_entry,extreme,avoid,0.625,0.0262
2015-03-02,downtrend,overbought_avoid,neutral_entry,extreme,avoid,0.864,-0.0432
2015-03-03,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0455
2015-03-04,downtrend,sell_premium,bad_entry,extreme,avoid,0.904,-0.0402
2015-03-05,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.054
2015-03-09,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0498
2015-03-10,downtrend,sell_premium,bad_entry,extreme,avoid,0.811,-0.0355
2015-03-11,downtrend,sell_premium,bad_entry,extreme,avoid,0.51,-0.0205
2015-03-12,downtrend,sell_premium,bad_entry,extreme,avoid,0.602,-0.0251
2015-03-13,downtrend,sell_premium,bad_entry,extreme,avoid,0.524,-0.0212
2015-03-16,sideways,sell_premium,neutral_entry,extreme,avoid,0.16,-0.003
2015-03-17,downtrend,sell_premium,neutral_entry,extreme,avoid,0.426,-0.0163
2015-03-18,downtrend,sell_premium,bad_entry,extreme,avoid,0.593,-0.0247
2015-03-19,downtrend,neutral,bad_entry,extreme,avoid,0.503,-0.0196
2015-03-20,downtrend,neutral,bad_entry,extreme,avoid,0.446,-0.0146
2015-03-23,sideways,oversold_watch,bad_entry,extreme,avoid,0.213,0.0017
2015-03-24,uptrend,oversold_watch,neutral_entry,extreme,avoid,0.95,0.0354
2015-03-25,uptrend,oversold_watch,bad_entry,extreme,avoid,0.95,0.0486
2015-03-26,uptrend,oversold_watch,bad_entry,extreme,avoid,0.95,0.0719
2015-03-27,uptrend,oversold_watch,bad_entry,extreme,avoid,0.95,0.0958
2015-03-30,uptrend,neutral,good_entry,extreme,avoid,0.95,0.1224
2015-03-31,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0964
2015-04-01,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0923
2015-04-06,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0502
2015-04-07,uptrend,overbought_avoid,good_entry,extreme,avoid,0.829,0.0264
2015-04-08,uptrend,overbought_avoid,neutral_entry,extreme,avoid,0.727,0.0213
2015-04-09,sideways,overbought_avoid,bad_entry,extreme,avoid,0.41,0.0055
2015-04-10,sideways,overbought_avoid,good_entry,extreme,avoid,0.46,0.008
2015-04-13,downtrend,overbought_avoid,good_entry,extreme,avoid,0.661,-0.018
2015-04-15,downtrend,overbought_avoid,good_entry,extreme,avoid,0.95,-0.0395
2015-04-16,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0677
2015-04-17,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.086
2015-04-20,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.1235
2015-04-21,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0836
2015-04-22,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0679
2015-04-23,downtrend,sell_premium,bad_entry,extreme,avoid,0.95,-0.0539
2015-04-24,uptrend,sell_premium,good_entry,extreme,avoid,0.455,0.0127
2015-04-27,uptrend,sell_premium,bad_entry,extreme,avoid,0.95,0.0738
2015-04-28,uptrend,sell_premium,bad_entry,extreme,avoid,0.95,0.0693
2015-04-29,uptrend,oversold_watch,bad_entry,extreme,avoid,0.95,0.0479
2015-04-30,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0742
2015-05-04,uptrend,neutral,neutral_entry,extreme,avoid,0.95,0.0368
2015-05-05,uptrend,bull_trend,good_entry,extreme,avoid,0.539,0.012
2015-05-06,sideways,bull_trend,good_entry,extreme,avoid,0.495,0.0097
2015-05-07,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0488
2015-05-08,uptrend,bull_trend,neutral_entry,extreme,avoid,0.942,0.0321
2015-05-11,uptrend,bull_trend,good_entry,extreme,avoid,0.922,0.0261
2015-05-12,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0323
2015-05-13,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0397
2015-05-14,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0439
2015-05-15,sideways,bull_trend,neutral_entry,extreme,avoid,0.503,0.0052
2015-05-18,sideways,overbought_avoid,good_entry,extreme,avoid,0.492,0.0096
2015-05-19,sideways,overbought_avoid,neutral_entry,extreme,avoid,0.308,0.0004
2015-05-20,downtrend,overbought_avoid,neutral_entry,extreme,avoid,0.687,-0.0194
2015-05-21,downtrend,overbought_avoid,bad_entry,extreme,avoid,0.95,-0.0334
2015-05-22,downtrend,neutral,bad_entry,extreme,avoid,0.95,-0.0644
2015-05-25,downtrend,bull_trend,bad_entry,extreme,avoid,0.948,-0.0274
2015-05-26,downtrend,bull_trend,bad_entry,extreme,avoid,0.95,-0.0443
2015-05-27,downtrend,bull_trend,neutral_entry,extreme,avoid,0.793,-0.0197
2015-05-28,downtrend,bull_trend,bad_entry,extreme,avoid,0.625,-0.0163
2015-05-29,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0555
2015-06-01,uptrend,neutral,neutral_entry,extreme,avoid,0.724,0.0212
2015-06-02,uptrend,neutral,bad_entry,extreme,avoid,0.95,0.0695
2015-06-03,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0528
2015-06-04,uptrend,neutral,good_entry,extreme,avoid,0.95,0.0719
2015-06-05,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0507
2015-06-08,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.0542
2015-06-09,uptrend,bull_trend,good_entry,extreme,avoid,0.914,0.0257
2015-06-10,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.049
2015-06-11,uptrend,bull_trend,neutral_entry,extreme,avoid,0.95,0.0509
2015-06-12,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.103
2015-06-15,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.1423
2015-06-16,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.1317
2015-06-17,uptrend,bull_trend,good_entry,extreme,avoid,0.95,0.1
2015-06-18,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0983
2015-06-19,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0538
2015-06-22,uptrend,overbought_avoid,neutral_entry,extreme,avoid,0.556,0.0128
2015-06-23,uptrend,overbought_avoid,good_entry,extreme,avoid,0.767,0.0234
2015-06-24,uptrend,overbought_avoid,good_entry,extreme,avoid,0.95,0.0465
2015-06-25,uptrend,overbought_avoid,good_entry,extreme,avoid,0.385,0.0122
2015-06-26,uptrend,overbought_avoid,good_entry,extreme,avoid,0.561,0.0231
2015-06-29,uptrend,overbought_avoid,neutral_entry,extreme,avoid,0.499,0.02
2015-06-30,uptrend,overbought_avoid,good_entry,extreme,avoid,0.521,0.0211
2015-07-01,downtrend,overbought_avoid,good_entry,extreme,avoid,0.95,-0.0495
